id,name,entry_type,source_tax_id,source_tax_name,full_tax_name,gene,length,subfamily,subfamily_name,in_alphafold
A0RXK2,A-type ATP synthase subunit E,protein,414004,Cenarchaeum symbiosum (strain A),Cenarchaeum symbiosum (strain A),atpE,198,,,True
A4FXD7,A-type ATP synthase subunit E,protein,402880,Methanococcus maripaludis (strain C5 / ATCC BAA-1333),Methanococcus maripaludis (strain C5 / ATCC BAA-1333),atpE,203,,,True
A5UKB5,A-type ATP synthase subunit E,protein,420247,Methanobrevibacter smithii (strain ATCC 35061 / DSM 861 / OCM 144 / PS),Methanobrevibacter smithii (strain ATCC 35061 / DSM 861 / OCM 144 / PS),atpE,208,,,True
A6UP51,A-type ATP synthase subunit E,protein,406327,Methanococcus vannielii (strain ATCC 35089 / DSM 1224 / JCM 13029 / OCM 148 / SB),Methanococcus vannielii (strain ATCC 35089 / DSM 1224 / JCM 13029 / OCM 148 / SB),atpE,203,,,True
A6UT32,A-type ATP synthase subunit E,protein,419665,Methanococcus aeolicus (strain ATCC BAA-1280 / DSM 17508 / OCM 812 / Nankai-3),Methanococcus aeolicus (strain ATCC BAA-1280 / DSM 17508 / OCM 812 / Nankai-3),atpE,203,,,True
A6VFY9,A-type ATP synthase subunit E,protein,426368,Methanococcus maripaludis (strain C7 / ATCC BAA-1331),Methanococcus maripaludis (strain C7 / ATCC BAA-1331),atpE,203,,,True
A9AAQ7,A-type ATP synthase subunit E,protein,444158,Methanococcus maripaludis (strain C6 / ATCC BAA-1332),Methanococcus maripaludis (strain C6 / ATCC BAA-1332),atpE,203,,,True
B0R758,A-type ATP synthase subunit E,protein,478009,Halobacterium salinarum (strain ATCC 29341 / DSM 671 / R1),Halobacterium salinarum (strain ATCC 29341 / DSM 671 / R1),atpE,195,,,True
B6YV11,A-type ATP synthase subunit E,protein,523850,Thermococcus onnurineus (strain NA1),Thermococcus onnurineus (strain NA1),atpE,203,,,True
B9LS38,A-type ATP synthase subunit E,protein,416348,Halorubrum lacusprofundi (strain ATCC 49239 / DSM 5036 / JCM 8891 / ACAM 34),Halorubrum lacusprofundi (strain ATCC 49239 / DSM 5036 / JCM 8891 / ACAM 34),atpE,192,,,True
C5A333,A-type ATP synthase subunit E,protein,593117,Thermococcus gammatolerans (strain DSM 15229 / JCM 11827 / EJ3),Thermococcus gammatolerans (strain DSM 15229 / JCM 11827 / EJ3),atpE,197,,,True
C6A5F1,A-type ATP synthase subunit E,protein,604354,Thermococcus sibiricus (strain DSM 12597 / MM 739),Thermococcus sibiricus (strain DSM 12597 / MM 739),atpE,203,,,True
O00780,V-type proton ATPase subunit E,protein,44689,Dictyostelium discoideum,Dictyostelium discoideum (Social amoeba),vatE,233,,,True
O06501,A-type ATP synthase subunit E,protein,59822,Desulfurococcus sp. (strain SY),Desulfurococcus sp. (strain SY),atpE,203,,,True
O13687,V-type proton ATPase subunit E,protein,284812,Schizosaccharomyces pombe (strain 972 / ATCC 24843),Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),vma4,227,,,True
O23948,V-type proton ATPase subunit E,protein,3635,Gossypium hirsutum,Gossypium hirsutum (Upland cotton),VATE,237,,,True
O27039,A-type ATP synthase subunit E,protein,187420,Methanothermobacter thermautotrophicus (strain ATCC 29096 / DSM 1053 / JCM 10044 / NBRC 100330 / Delta H),Methanothermobacter thermautotrophicus (strain ATCC 29096 / DSM 1053 / JCM 10044 / NBRC 100330 / Delta H),atpE,206,,,True
O57724,A-type ATP synthase subunit E,protein,70601,Pyrococcus horikoshii (strain ATCC 700860 / DSM 12428 / JCM 9974 / NBRC 100139 / OT-3),Pyrococcus horikoshii (strain ATCC 700860 / DSM 12428 / JCM 9974 / NBRC 100139 / OT-3),atpE,198,,,True
O94072,V-type proton ATPase subunit E,protein,5476,Candida albicans,Candida albicans (Yeast),VMA4,226,,,True
P0CAN7,V-type proton ATPase subunit E3,protein,3702,Arabidopsis thaliana,Arabidopsis thaliana (Mouse-ear cress),VHA-E3,237,,,True
P11019,V-type proton ATPase subunit E 1,protein,9913,Bos taurus,Bos taurus (Bovine),ATP6V1E1,226,,,True
P22203,V-type proton ATPase subunit E,protein,559292,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast),VMA4,233,,,True
P31402,V-type proton ATPase subunit E,protein,7130,Manduca sexta,Manduca sexta (Tobacco hawkmoth),VHA26,226,,,True
P36543,V-type proton ATPase subunit E 1,protein,9606,Homo sapiens,Homo sapiens (Human),ATP6V1E1,226,,,True
P50518,V-type proton ATPase subunit E 1,protein,10090,Mus musculus,Mus musculus (Mouse),Atp6v1e1,226,,,True
P54611,V-type proton ATPase subunit E,protein,7227,Drosophila melanogaster,Drosophila melanogaster (Fruit fly),Vha26,226,,,True
Q01278,V-type proton ATPase subunit E,protein,367110,Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987),Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987),vma-4,230,,,True
Q18FB4,A-type ATP synthase subunit E,protein,362976,Haloquadratum walsbyi (strain DSM 16790 / HBSQ001),Haloquadratum walsbyi (strain DSM 16790 / HBSQ001),atpE,193,,,True
Q2NF84,A-type ATP synthase subunit E,protein,339860,Methanosphaera stadtmanae (strain ATCC 43021 / DSM 3091 / JCM 11832 / MCB-3),Methanosphaera stadtmanae (strain ATCC 43021 / DSM 3091 / JCM 11832 / MCB-3),atpE,207,,,True
Q32LB7,V-type proton ATPase subunit E 2,protein,9913,Bos taurus,Bos taurus (Bovine),ATP6V1E2,226,,,True
Q39258,V-type proton ATPase subunit E1,protein,3702,Arabidopsis thaliana,Arabidopsis thaliana (Mouse-ear cress),VHA-E1,230,,,True
Q3ITD1,A-type ATP synthase subunit E,protein,348780,Natronomonas pharaonis (strain ATCC 35678 / DSM 2160 / CIP 103997 / JCM 8858 / NBRC 14720 / NCIMB 2260 / Gabara),Natronomonas pharaonis (strain ATCC 35678 / DSM 2160 / CIP 103997 / JCM 8858 / NBRC 14720 / NCIMB 2260 / Gabara),atpE,192,,,True
Q3J9F2,V-type ATP synthase subunit E,protein,323261,Nitrosococcus oceani (strain ATCC 19707 / BCRC 17464 / JCM 30415 / NCIMB 11848 / C-107),Nitrosococcus oceani (strain ATCC 19707 / BCRC 17464 / JCM 30415 / NCIMB 11848 / C-107),atpE,212,,,True
Q40272,V-type proton ATPase subunit E,protein,3544,Mesembryanthemum crystallinum,Mesembryanthemum crystallinum (Common ice plant),VATE,226,,,True
Q41396,V-type proton ATPase subunit E,protein,3562,Spinacia oleracea,Spinacia oleracea (Spinach),VATE,229,,,True
Q48329,A-type ATP synthase subunit E,protein,309800,Haloferax volcanii (strain ATCC 29605 / DSM 3757 / JCM 8879 / NBRC 14742 / NCIMB 2012 / VKM B-1768 / DS2),Haloferax volcanii (strain ATCC 29605 / DSM 3757 / JCM 8879 / NBRC 14742 / NCIMB 2012 / VKM B-1768 / DS2),atpE,194,,,True
Q4R761,V-type proton ATPase subunit E 1,protein,9541,Macaca fascicularis,Macaca fascicularis (Crab-eating macaque),ATP6V1E1,226,,,True
Q57673,A-type ATP synthase subunit E,protein,243232,Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440),Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440),atpE,203,,,True
Q5JDS0,A-type ATP synthase subunit E,protein,69014,Thermococcus kodakarensis (strain ATCC BAA-918 / JCM 12380 / KOD1),Thermococcus kodakarensis (strain ATCC BAA-918 / JCM 12380 / KOD1),atpE,203,,,True
Q5UXZ1,A-type ATP synthase subunit E,protein,272569,Haloarcula marismortui (strain ATCC 43049 / DSM 3752 / JCM 8966 / VKM B-1809),Haloarcula marismortui (strain ATCC 43049 / DSM 3752 / JCM 8966 / VKM B-1809),atpE,194,,,True
Q6LYF0,A-type ATP synthase subunit E,protein,267377,Methanococcus maripaludis (strain DSM 14266 / JCM 13030 / NBRC 101832 / S2 / LL),Methanococcus maripaludis (strain DSM 14266 / JCM 13030 / NBRC 101832 / S2 / LL),atpE,203,,,True
Q6PCU2,V-type proton ATPase subunit E 1,protein,10116,Rattus norvegicus,Rattus norvegicus (Rat),Atp6v1e1,226,,,True
Q8TWL9,A-type ATP synthase subunit E,protein,190192,Methanopyrus kandleri (strain AV19 / DSM 6324 / JCM 9639 / NBRC 100938),Methanopyrus kandleri (strain AV19 / DSM 6324 / JCM 9639 / NBRC 100938),atpE,200,,,True
Q8U4A9,A-type ATP synthase subunit E,protein,186497,Pyrococcus furiosus (strain ATCC 43587 / DSM 3638 / JCM 8422 / Vc1),Pyrococcus furiosus (strain ATCC 43587 / DSM 3638 / JCM 8422 / Vc1),atpE,198,,,True
Q95X44,V-type proton ATPase subunit E,protein,6239,Caenorhabditis elegans,Caenorhabditis elegans,vha-8,226,,,True
Q96A05,V-type proton ATPase subunit E 2,protein,9606,Homo sapiens,Homo sapiens (Human),ATP6V1E2,226,,,True
Q9C9Z8,V-type proton ATPase subunit E2,protein,3702,Arabidopsis thaliana,Arabidopsis thaliana (Mouse-ear cress),VHA-E2,235,,,True
Q9D593,V-type proton ATPase subunit E 2,protein,10090,Mus musculus,Mus musculus (Mouse),Atp6v1e2,226,,,True
Q9HNE0,A-type ATP synthase subunit E,protein,64091,Halobacterium salinarum (strain ATCC 700922 / JCM 11081 / NRC-1),Halobacterium salinarum (strain ATCC 700922 / JCM 11081 / NRC-1),atpE,195,,,True
Q9MB46,V-type proton ATPase subunit E,protein,55188,Citrus unshiu,Citrus unshiu (Satsuma mandarin),VATE,230,,,True
Q9SWE7,V-type proton ATPase subunit E,protein,2708,Citrus limon,Citrus limon (Lemon),VATE,230,,,True
Q9U1G5,V-type proton ATPase subunit E,protein,97005,Heterodera schachtii,Heterodera schachtii (Sugarbeet cyst nematode worm),,226,,,True
Q9UXU4,A-type ATP synthase subunit E,protein,272844,Pyrococcus abyssi (strain GE5 / Orsay),Pyrococcus abyssi (strain GE5 / Orsay),atpE,199,,,True
