id,name,entry_type,source_tax_id,source_tax_name,full_tax_name,gene,length,subfamily,subfamily_name,in_alphafold
A0KGY4,Undecaprenyl phosphate-alpha-4-amino-4-deoxy-L-arabinose arabinosyl transferase,protein,380703,Aeromonas hydrophila subsp. hydrophila (strain ATCC 7966 / DSM 30187 / BCRC 13018 / CCUG 14551 / JCM 1027 / KCTC 2358 / NCIMB 9240 / NCTC 8049),Aeromonas hydrophila subsp. hydrophila (strain ATCC 7966 / DSM 30187 / BCRC 13018 / CCUG 14551 / JCM 1027 / KCTC 2358 / NCIMB 9240 / NCTC 8049),arnT,547,PTHR33908:SF3,UNDECAPRENYL PHOSPHATE-ALPHA-4-AMINO-4-DEOXY-L-ARABINOSE ARABINOSYL TRANSFERASE,True
A1ADA9,Undecaprenyl phosphate-alpha-4-amino-4-deoxy-L-arabinose arabinosyl transferase,protein,405955,Escherichia coli O1:K1 / APEC,Escherichia coli O1:K1 / APEC,arnT,550,PTHR33908:SF3,UNDECAPRENYL PHOSPHATE-ALPHA-4-AMINO-4-DEOXY-L-ARABINOSE ARABINOSYL TRANSFERASE,True
A1JPM4,Undecaprenyl phosphate-alpha-4-amino-4-deoxy-L-arabinose arabinosyl transferase,protein,393305,Yersinia enterocolitica serotype O:8 / biotype 1B (strain NCTC 13174 / 8081),Yersinia enterocolitica serotype O:8 / biotype 1B (strain NCTC 13174 / 8081),arnT,554,PTHR33908:SF3,UNDECAPRENYL PHOSPHATE-ALPHA-4-AMINO-4-DEOXY-L-ARABINOSE ARABINOSYL TRANSFERASE,True
A4SQX1,Undecaprenyl phosphate-alpha-4-amino-4-deoxy-L-arabinose arabinosyl transferase,protein,382245,Aeromonas salmonicida (strain A449),Aeromonas salmonicida (strain A449),arnT,547,PTHR33908:SF3,UNDECAPRENYL PHOSPHATE-ALPHA-4-AMINO-4-DEOXY-L-ARABINOSE ARABINOSYL TRANSFERASE,True
A4TIM6,Undecaprenyl phosphate-alpha-4-amino-4-deoxy-L-arabinose arabinosyl transferase,protein,386656,Yersinia pestis (strain Pestoides F),Yersinia pestis (strain Pestoides F),arnT,554,PTHR33908:SF3,UNDECAPRENYL PHOSPHATE-ALPHA-4-AMINO-4-DEOXY-L-ARABINOSE ARABINOSYL TRANSFERASE,True
A4WAM1,Undecaprenyl phosphate-alpha-4-amino-4-deoxy-L-arabinose arabinosyl transferase,protein,399742,Enterobacter sp. (strain 638),Enterobacter sp. (strain 638),arnT,553,PTHR33908:SF3,UNDECAPRENYL PHOSPHATE-ALPHA-4-AMINO-4-DEOXY-L-ARABINOSE ARABINOSYL TRANSFERASE,True
A6TF96,Undecaprenyl phosphate-alpha-4-amino-4-deoxy-L-arabinose arabinosyl transferase,protein,272620,Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578),Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578),arnT,551,PTHR33908:SF3,UNDECAPRENYL PHOSPHATE-ALPHA-4-AMINO-4-DEOXY-L-ARABINOSE ARABINOSYL TRANSFERASE,True
A6V1N8,Undecaprenyl phosphate-alpha-4-amino-4-deoxy-L-arabinose arabinosyl transferase,protein,381754,Pseudomonas paraeruginosa (strain DSM 24068 / PA7),Pseudomonas paraeruginosa (strain DSM 24068 / PA7),arnT,549,PTHR33908:SF3,UNDECAPRENYL PHOSPHATE-ALPHA-4-AMINO-4-DEOXY-L-ARABINOSE ARABINOSYL TRANSFERASE,True
A7FHH6,Undecaprenyl phosphate-alpha-4-amino-4-deoxy-L-arabinose arabinosyl transferase,protein,349747,Yersinia pseudotuberculosis serotype O:1b (strain IP 31758),Yersinia pseudotuberculosis serotype O:1b (strain IP 31758),arnT,554,PTHR33908:SF3,UNDECAPRENYL PHOSPHATE-ALPHA-4-AMINO-4-DEOXY-L-ARABINOSE ARABINOSYL TRANSFERASE,True
A7ZP75,Undecaprenyl phosphate-alpha-4-amino-4-deoxy-L-arabinose arabinosyl transferase,protein,331111,Escherichia coli O139:H28 (strain E24377A / ETEC),Escherichia coli O139:H28 (strain E24377A / ETEC),arnT,550,PTHR33908:SF3,UNDECAPRENYL PHOSPHATE-ALPHA-4-AMINO-4-DEOXY-L-ARABINOSE ARABINOSYL TRANSFERASE,True
A8A2C4,Undecaprenyl phosphate-alpha-4-amino-4-deoxy-L-arabinose arabinosyl transferase,protein,331112,Escherichia coli O9:H4 (strain HS),Escherichia coli O9:H4 (strain HS),arnT,550,PTHR33908:SF3,UNDECAPRENYL PHOSPHATE-ALPHA-4-AMINO-4-DEOXY-L-ARABINOSE ARABINOSYL TRANSFERASE,True
A8FRR0,Undecaprenyl phosphate-alpha-4-amino-4-deoxy-L-arabinose arabinosyl transferase,protein,425104,Shewanella sediminis (strain HAW-EB3),Shewanella sediminis (strain HAW-EB3),arnT,546,PTHR33908:SF3,UNDECAPRENYL PHOSPHATE-ALPHA-4-AMINO-4-DEOXY-L-ARABINOSE ARABINOSYL TRANSFERASE,True
A8GDR9,Undecaprenyl phosphate-alpha-4-amino-4-deoxy-L-arabinose arabinosyl transferase,protein,399741,Serratia proteamaculans (strain 568),Serratia proteamaculans (strain 568),arnT,555,PTHR33908:SF3,UNDECAPRENYL PHOSPHATE-ALPHA-4-AMINO-4-DEOXY-L-ARABINOSE ARABINOSYL TRANSFERASE,True
A9MJC5,Undecaprenyl phosphate-alpha-4-amino-4-deoxy-L-arabinose arabinosyl transferase,protein,41514,Salmonella arizonae (strain ATCC BAA-731 / CDC346-86 / RSK2980),Salmonella arizonae (strain ATCC BAA-731 / CDC346-86 / RSK2980),arnT,548,PTHR33908:SF3,UNDECAPRENYL PHOSPHATE-ALPHA-4-AMINO-4-DEOXY-L-ARABINOSE ARABINOSYL TRANSFERASE,True
A9N5B0,Undecaprenyl phosphate-alpha-4-amino-4-deoxy-L-arabinose arabinosyl transferase,protein,1016998,Salmonella paratyphi B (strain ATCC BAA-1250 / SPB7),Salmonella paratyphi B (strain ATCC BAA-1250 / SPB7),arnT,548,PTHR33908:SF3,UNDECAPRENYL PHOSPHATE-ALPHA-4-AMINO-4-DEOXY-L-ARABINOSE ARABINOSYL TRANSFERASE,True
A9R091,Undecaprenyl phosphate-alpha-4-amino-4-deoxy-L-arabinose arabinosyl transferase,protein,349746,Yersinia pestis bv. Antiqua (strain Angola),Yersinia pestis bv. Antiqua (strain Angola),arnT,554,PTHR33908:SF3,UNDECAPRENYL PHOSPHATE-ALPHA-4-AMINO-4-DEOXY-L-ARABINOSE ARABINOSYL TRANSFERASE,True
