GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	QUALIFIER	GO TERM	GO ASPECT	ECO ID	GO EVIDENCE CODE	REFERENCE	WITH/FROM	TAXON ID	ASSIGNED BY	ANNOTATION EXTENSION	DATE
UniProtKB	P0A9P0	lpdA	acts_upstream_of_or_within	GO:0006103	P	ECO:0000315	IMP	PMID:4197899		83333	EcoliWiki		20081007
UniProtKB	P0A9P0	lpdA	acts_upstream_of_or_within	GO:0006103	P	ECO:0000316	IGI	PMID:6311808	EcoliWiki:sucA|EcoliWiki:sucB	83333	EcoliWiki		20081007
UniProtKB	P0A9P0	lpdA	acts_upstream_of_or_within	GO:0006979	P	ECO:0000315	IMP	PMID:24580753		83333	EcoCyc		20140508
UniProtKB	P0A9P0	lpdA	acts_upstream_of_or_within	GO:0019464	P	ECO:0000315	IMP	PMID:2211531		83333	EcoCyc		20070213
UniProtKB	P0A9P0	lpdA	enables	GO:0004148	F	ECO:0000318	IBA	GO_REF:0000033	MGI:MGI:107450|PANTHER:PTN000530299|RGD:735073|SGD:S000001876|TAIR:locus:2089030|UniProtKB:O81413|UniProtKB:P09622|UniProtKB:P0A9P0|UniProtKB:P9WHH9|UniProtKB:Q8IAZ6	83333	GO_Central		20250903
UniProtKB	P0A9P0	lpdA	enables	GO:0004148	F	ECO:0000501	IEA	GO_REF:0000120	InterPro:IPR006258|RHEA:15045|EC:1.8.1.4	83333	UniProt		20260105
UniProtKB	P0A9P0	lpdA	enables	GO:0004148	F	ECO:0000314	IDA	PMID:12651118		83333	EcoCyc		20180112
UniProtKB	P0A9P0	lpdA	enables	GO:0004148	F	ECO:0000314	IDA	PMID:3066354		83333	EcoliWiki		20110815
UniProtKB	P0A9P0	lpdA	enables	GO:0005515	F	ECO:0000353	IPI	PMID:15690043	UniProtKB:P03018	83333	IntAct		20260103
UniProtKB	P0A9P0	lpdA	enables	GO:0005515	F	ECO:0000353	IPI	PMID:15690043	UniProtKB:P0AAR3	83333	IntAct		20260103
UniProtKB	P0A9P0	lpdA	enables	GO:0005515	F	ECO:0000353	IPI	PMID:15690043	UniProtKB:P0AFG6	83333	IntAct		20260103
UniProtKB	P0A9P0	lpdA	enables	GO:0005515	F	ECO:0000353	IPI	PMID:15690043	UniProtKB:P39346	83333	IntAct		20260103
UniProtKB	P0A9P0	lpdA	enables	GO:0005515	F	ECO:0000353	IPI	PMID:15690043	UniProtKB:P52037	83333	IntAct		20260103
UniProtKB	P0A9P0	lpdA	enables	GO:0005515	F	ECO:0000353	IPI	PMID:15690043	UniProtKB:P75989	83333	IntAct		20260103
UniProtKB	P0A9P0	lpdA	enables	GO:0005515	F	ECO:0000353	IPI	PMID:15690043	UniProtKB:P77721	83333	IntAct		20260103
UniProtKB	P0A9P0	lpdA	enables	GO:0005515	F	ECO:0000353	IPI	PMID:16606699	UniProtKB:P06959	83333	IntAct		20260103
UniProtKB	P0A9P0	lpdA	enables	GO:0005515	F	ECO:0000353	IPI	PMID:16858726	UniProtKB:P06959	83333	IntAct		20260103
UniProtKB	P0A9P0	lpdA	enables	GO:0005515	F	ECO:0000353	IPI	PMID:24561554	UniProtKB:P06959	83333	IntAct		20260103
UniProtKB	P0A9P0	lpdA	enables	GO:0005515	F	ECO:0000353	IPI	PMID:24561554	UniProtKB:P0AFG6	83333	IntAct		20260103
UniProtKB	P0A9P0	lpdA	enables	GO:0008270	F	ECO:0000314	IDA	PMID:11985624		83333	EcoliWiki		20091030
UniProtKB	P0A9P0	lpdA	enables	GO:0015036	F	ECO:0000314	IDA	PMID:4863745		83333	EcoliWiki		20081007
UniProtKB	P0A9P0	lpdA	enables	GO:0016491	F	ECO:0000501	IEA	GO_REF:0000120	InterPro:IPR001100|InterPro:IPR023753|UniProtKB-KW:KW-0560	83333	UniProt		20260105
UniProtKB	P0A9P0	lpdA	enables	GO:0016668	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR012999	83333	InterPro		20260105
UniProtKB	P0A9P0	lpdA	enables	GO:0042802	F	ECO:0000353	IPI	PMID:16858726	UniProtKB:P0A9P0	83333	IntAct		20260103
UniProtKB	P0A9P0	lpdA	enables	GO:0050660	F	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000530299|RGD:735073|UniProtKB:P0A9P0|UniProtKB:P27306|UniProtKB:P9WHH3|UniProtKB:P9WHH9	83333	GO_Central		20200219
UniProtKB	P0A9P0	lpdA	enables	GO:0050660	F	ECO:0000501	IEA	GO_REF:0000120	ARBA:ARBA00026381|InterPro:IPR006258	83333	UniProt		20260105
UniProtKB	P0A9P0	lpdA	enables	GO:0050660	F	ECO:0000314	IDA	PMID:4863745		83333	EcoliWiki		20081007
UniProtKB	P0A9P0	lpdA	involved_in	GO:0006099	P	ECO:0000314	IDA	PMID:17367808		83333	ComplexPortal		20250805
UniProtKB	P0A9P0	lpdA	involved_in	GO:0006103	P	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000530299|RGD:735073|SGD:S000001876|UniProtKB:P09622|UniProtKB:P0A9P0	83333	GO_Central		20250903
UniProtKB	P0A9P0	lpdA	involved_in	GO:0006730	P	ECO:0005547	NAS	PMID:8375392		83333	ComplexPortal		20250805
UniProtKB	P0A9P0	lpdA	involved_in	GO:0006979	P	ECO:0000256	IEA	GO_REF:0000117	ARBA:ARBA00026273	83333	UniProt		20260105
UniProtKB	P0A9P0	lpdA	involved_in	GO:0019464	P	ECO:0005547	NAS	PMID:8375392		83333	ComplexPortal		20250805
UniProtKB	P0A9P0	lpdA	involved_in	GO:0042867	P	ECO:0005547	NAS	PMID:3903169		83333	ComplexPortal		20250805
UniProtKB	P0A9P0	lpdA	located_in	GO:0005737	C	ECO:0007322	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0086	83333	UniProt		20260105
UniProtKB	P0A9P0	lpdA	located_in	GO:0005737	C	ECO:0000314	IDA	PMID:18304323		83333	ComplexPortal		20250805
UniProtKB	P0A9P0	lpdA	located_in	GO:0005737	C	ECO:0000314	IDA	PMID:4863745		83333	EcoliWiki		20081007
UniProtKB	P0A9P0	lpdA	located_in	GO:0005829	C	ECO:0000314	IDA	PMID:15911532		83333	EcoCyc		20140602
UniProtKB	P0A9P0	lpdA	located_in	GO:0005829	C	ECO:0007005	HDA	PMID:16858726		83333	UniProt		20080804
UniProtKB	P0A9P0	lpdA	located_in	GO:0005829	C	ECO:0000314	IDA	PMID:18304323		83333	EcoCyc		20140602
UniProtKB	P0A9P0	lpdA	located_in	GO:0005886	C	ECO:0007322	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0037	83333	UniProt		20260105
UniProtKB	P0A9P0	lpdA	located_in	GO:0016020	C	ECO:0007005	HDA	PMID:16858726		83333	UniProt		20090506
UniProtKB	P0A9P0	lpdA	part_of	GO:0005960	C	ECO:0000315	IMP	PMID:2211531		83333	EcoCyc		20210924
