id,name,entry_type,source_tax_id,source_tax_name,full_tax_name,gene,length,subfamily,subfamily_name,in_alphafold
I3R637,Assimilatory ferredoxin-dependent nitrite reductase,protein,523841,Haloferax mediterranei (strain ATCC 33500 / DSM 1411 / JCM 8866 / NBRC 14739 / NCIMB 2177 / R-4),Haloferax mediterranei (strain ATCC 33500 / DSM 1411 / JCM 8866 / NBRC 14739 / NCIMB 2177 / R-4),nasD,586,PTHR32439:SF0,"FERREDOXIN--NITRITE REDUCTASE, CHLOROPLASTIC",True
O33998,"Sulfite reductase, dissimilatory-type subunit alpha",protein,572477,Allochromatium vinosum (strain ATCC 17899 / DSM 180 / NBRC 103801 / NCIMB 10441 / D),Allochromatium vinosum (strain ATCC 17899 / DSM 180 / NBRC 103801 / NCIMB 10441 / D),dsrA,417,PTHR32439:SF9,BLR3264 PROTEIN,True
P05314,"Ferredoxin--nitrite reductase, chloroplastic",protein,3562,Spinacia oleracea,Spinacia oleracea (Spinach),NIR,594,PTHR32439:SF0,"FERREDOXIN--NITRITE REDUCTASE, CHLOROPLASTIC",True
P17847,"Ferredoxin--nitrite reductase, chloroplastic",protein,4577,Zea mays,Zea mays (Maize),NIR,569,PTHR32439:SF0,"FERREDOXIN--NITRITE REDUCTASE, CHLOROPLASTIC",True
P21637,Precorrin-3B synthase,protein,42445,Sinorhizobium sp.,Sinorhizobium sp.,cobG,459,PTHR32439:SF9,BLR3264 PROTEIN,True
P38500,"Ferredoxin--nitrite reductase, chloroplastic",protein,3505,Betula pendula,Betula pendula (European white birch),NIR1,583,PTHR32439:SF0,"FERREDOXIN--NITRITE REDUCTASE, CHLOROPLASTIC",True
P39661,Ferredoxin--nitrite reductase,protein,1140,Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805),Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805),nirA,512,PTHR32439:SF0,"FERREDOXIN--NITRITE REDUCTASE, CHLOROPLASTIC",True
P9WJ02,Sulfite reductase [ferredoxin],protein,83331,Mycobacterium tuberculosis (strain CDC 1551 / Oshkosh),Mycobacterium tuberculosis (strain CDC 1551 / Oshkosh),sir,555,PTHR32439:SF0,"FERREDOXIN--NITRITE REDUCTASE, CHLOROPLASTIC",True
P9WJ03,Sulfite reductase [ferredoxin],protein,83332,Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv),Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv),sir,555,PTHR32439:SF0,"FERREDOXIN--NITRITE REDUCTASE, CHLOROPLASTIC",True
Q39161,"Ferredoxin--nitrite reductase, chloroplastic",protein,3702,Arabidopsis thaliana,Arabidopsis thaliana (Mouse-ear cress),NIR1,586,PTHR32439:SF0,"FERREDOXIN--NITRITE REDUCTASE, CHLOROPLASTIC",True
Q42997,"Ferredoxin--nitrite reductase, chloroplastic",protein,39947,Oryza sativa subsp. japonica,Oryza sativa subsp. japonica (Rice),LOC_Os01g25484,596,PTHR32439:SF0,"FERREDOXIN--NITRITE REDUCTASE, CHLOROPLASTIC",True
Q43090,"Ferredoxin--nitrite reductase, chloroplastic",protein,3349,Pinus sylvestris,Pinus sylvestris (Scotch pine),NIR,105,PTHR32439:SF0,"FERREDOXIN--NITRITE REDUCTASE, CHLOROPLASTIC",True
Q51879,Ferredoxin--nitrite reductase,protein,477181,Leptolyngbya laminosa,Leptolyngbya laminosa,nirA,510,PTHR32439:SF0,"FERREDOXIN--NITRITE REDUCTASE, CHLOROPLASTIC",True
Q73XV0,Sulfite reductase [ferredoxin] 2,protein,262316,Mycolicibacterium paratuberculosis (strain ATCC BAA-968 / K-10),Mycolicibacterium paratuberculosis (strain ATCC BAA-968 / K-10),sir2,555,PTHR32439:SF0,"FERREDOXIN--NITRITE REDUCTASE, CHLOROPLASTIC",True
Q73YC1,Sulfite reductase [ferredoxin] 1,protein,262316,Mycolicibacterium paratuberculosis (strain ATCC BAA-968 / K-10),Mycolicibacterium paratuberculosis (strain ATCC BAA-968 / K-10),sir1,555,PTHR32439:SF0,"FERREDOXIN--NITRITE REDUCTASE, CHLOROPLASTIC",True
Q7TYP6,Sulfite reductase [ferredoxin],protein,233413,Mycobacterium bovis (strain ATCC BAA-935 / AF2122/97),Mycobacterium bovis (strain ATCC BAA-935 / AF2122/97),sir,555,PTHR32439:SF0,"FERREDOXIN--NITRITE REDUCTASE, CHLOROPLASTIC",True
