family	node	go_id	aspect	evidence	negated	seeds	taxon	date
PTHR45842	PTN000051668	GO:0005576	C	IBD	false	UniProtKB:Q6WRI0	taxon:32523	20210129
PTHR45842	PTN000690342	GO:0098839	C	IBD	false	RGD:1304707	taxon:32525	20240213
PTHR45842	PTN000690490	GO:0009986	C	IBD	false	MGI:MGI:2144814	taxon:32524	20190210
PTHR45842	PTN000690490	GO:0098839	C	IBD	false	RGD:1309357	taxon:32524	20240213
PTHR45842	PTN000690490	GO:0098978	C	IBD	false	MGI:MGI:2144814	taxon:32524	20190210
PTHR45842	PTN000690490	GO:0098982	C	IBD	false	MGI:MGI:2144814	taxon:32524	20190210
PTHR45842	PTN000690490	GO:0099560	P	IBD	false	RGD:1309357	taxon:32524	20190210
PTHR45842	PTN000690490	GO:1905606	P	IBD	false	MGI:MGI:2144814	taxon:32524	20190210
PTHR45842	PTN001223373	GO:0005886	C	IBD	false	FB:FBgn0034718|FB:FBgn0267435|MGI:MGI:2182081|MGI:MGI:2442636|RGD:1307121|RGD:1310773|RGD:1560026|UniProtKB:Q9BZR6	taxon:2759	20260828
PTHR45842	PTN001224279	GO:0098839	C	IBD	false	MGI:MGI:2182081|MGI:MGI:2442636|RGD:1307121|RGD:1560026	taxon:7711	20250403
PTHR45842	PTN001224279	GO:0098978	C	IBD	false	MGI:MGI:2182081|MGI:MGI:2442636|RGD:1307121|RGD:1310773|RGD:1560026	taxon:7711	20250403
PTHR45842	PTN001224279	GO:0098632	F	IBD	false	UniProtKB:Q9HCJ2	taxon:7711	20250403
PTHR45842	PTN001224279	GO:0099560	P	IBD	false	MGI:MGI:2442636|RGD:1307121|RGD:1560026|UniProtKB:Q9HCJ2	taxon:7711	20250403
PTHR45842	PTN001224703	GO:0005886	C	IBD	false	FB:FBgn0034476|MGI:MGI:107935|MGI:MGI:1333744|MGI:MGI:1915522|MGI:MGI:2177651|MGI:MGI:2389177|MGI:MGI:2389180|MGI:MGI:2442479|MGI:MGI:3608416|RGD:1560707|RGD:1585921|RGD:727797|UniProtKB:O15455|UniProtKB:P07359|UniProtKB:Q14392|UniProtKB:Q86UE6|UniProtKB:Q86UN2|UniProtKB:Q86UN3|UniProtKB:Q8TF66|UniProtKB:Q96FE5|UniProtKB:Q96JA1|UniProtKB:Q99467|WB:WBGene00020649	taxon:6072	20260529
PTHR45842	PTN001556682	GO:0009986	C	IBD	false	MGI:MGI:2442512	taxon:32524	20221009
PTHR45842	PTN001556682	GO:0048787	C	IBD	false	RGD:1305567	taxon:32524	20240213
PTHR45842	PTN002542430	GO:0005576	C	IBD	false	MGI:MGI:109347|MGI:MGI:1350918|MGI:MGI:1913945|MGI:MGI:1918686|MGI:MGI:2685352|MGI:MGI:3026647|MGI:MGI:3603594|MGI:MGI:88158|RGD:61895|RGD:619769|UniProtKB:P07585|UniProtKB:P21793|UniProtKB:P51884|UniProtKB:Q7Z5L7|UniProtKB:Q9BXN1	taxon:33213	20260530
PTHR45842	PTN002808530	GO:0045773	P	IBD	false	MGI:MGI:2444277	taxon:117571	20260311
PTHR45842	PTN002809265	GO:0038023	F	IBD	false	FB:FBgn0034476|RGD:727797|UniProtKB:O15455|UniProtKB:Q86UN2|UniProtKB:Q86UN3|UniProtKB:Q99467	taxon:2759	20250904
PTHR45842	PTN002897830	GO:0032474	P	IBD	false	MGI:MGI:2443955	taxon:9347	20220223
PTHR45842	PTN002911877	GO:0009986	C	IBD	false	MGI:MGI:1917780	taxon:117571	20190210
PTHR45842	PTN002911877	GO:0098839	C	IBD	false	RGD:1311831	taxon:117571	20240213
PTHR45842	PTN002911878	GO:0005789	C	IBD	false	RGD:628607	taxon:117571	20240213
PTHR45842	PTN002911882	GO:0009986	C	IBD	false	MGI:MGI:2385612	taxon:40674	20190210
PTHR45842	PTN002911882	GO:0098839	C	IBD	false	RGD:1585286	taxon:40674	20240213
PTHR45842	PTN002911882	GO:0098978	C	IBD	false	MGI:MGI:2385612	taxon:40674	20230407
PTHR45842	PTN002911882	GO:0099151	P	IBD	false	MGI:MGI:2385612	taxon:40674	20230112
PTHR45842	PTN002911882	GO:0099560	P	IBD	false	MGI:MGI:2385612	taxon:40674	20190210
PTHR45842	PTN002911882	GO:1905606	P	IBD	false	MGI:MGI:2385612	taxon:40674	20190210
PTHR45842	PTN008456974	GO:0005576	C	IBD	false	UniProtKB:P02750	taxon:40674	20260530
PTHR45842	PTN008456974	GO:0005114	F	IBD	false	UniProtKB:P02750	taxon:40674	20250620
PTHR45842	PTN008456974	GO:0034713	F	IBD	false	UniProtKB:P02750	taxon:40674	20250620
PTHR45842	PTN008456974	GO:0030511	P	IBD	false	UniProtKB:P02750	taxon:40674	20250620
PTHR45842	PTN008456974	GO:0035313	P	IBD	false	UniProtKB:P02750	taxon:40674	20250620
PTHR45842	PTN008456974	GO:0045766	P	IBD	false	UniProtKB:P02750	taxon:40674	20250620
PTHR45842	PTN008699399	GO:0071559	P	IBD	false	UniProtKB:Q9NR99	taxon:40674	20171018
PTHR45842	PTN009094493	GO:0007605	P	IBD	false	MGI:MGI:107935|MGI:MGI:2443718	taxon:117571	20250327
PTHR45842	PTN009178477	GO:1990779	C	IBD	false	UniProtKB:P40197	taxon:40674	20250620
PTHR45842	PTN009178477	GO:0007597	P	IBD	false	UniProtKB:P40197	taxon:40674	20250620
PTHR45842	PTN009178477	GO:0010572	P	IBD	false	UniProtKB:P40197	taxon:40674	20250620
