id,name,entry_type,source_tax_id,source_tax_name,full_tax_name,gene,length,subfamily,subfamily_name,in_alphafold
O02767,Peroxisomal acyl-coenzyme A oxidase 2,protein,9986,Oryctolagus cuniculus,Oryctolagus cuniculus (Rabbit),ACOX2,681,PTHR10909:SF344,PEROXISOMAL ACYL-COENZYME A OXIDASE 2,True
O15254,Peroxisomal acyl-coenzyme A oxidase 3,protein,9606,Homo sapiens,Homo sapiens (Human),ACOX3,700,PTHR10909:SF390,PEROXISOMAL ACYL-COENZYME A OXIDASE 3,True
O62137,Acyl-coenzyme A oxidase acox-1.2,protein,6239,Caenorhabditis elegans,Caenorhabditis elegans,acox-1.2,661,PTHR10909:SF250,PEROXISOMAL ACYL-COENZYME A OXIDASE 1,True
O62138,Acyl-coenzyme A oxidase acox-1.3,protein,6239,Caenorhabditis elegans,Caenorhabditis elegans,acox-1.3,660,PTHR10909:SF250,PEROXISOMAL ACYL-COENZYME A OXIDASE 1,True
O62139,Acyl-coenzyme A oxidase acox-1.4,protein,6239,Caenorhabditis elegans,Caenorhabditis elegans,acox-1.4,662,PTHR10909:SF250,PEROXISOMAL ACYL-COENZYME A OXIDASE 1,True
O62140,Acyl-coenzyme A oxidase acox-1.1,protein,6239,Caenorhabditis elegans,Caenorhabditis elegans,acox-1.1,674,PTHR10909:SF368,ACYL-COENZYME A OXIDASE ACOX-1.1,True
O64894,"Acyl-coenzyme A oxidase, peroxisomal",protein,3661,Cucurbita maxima,Cucurbita maxima (Pumpkin),Acx,690,PTHR10909:SF378,ACYL-COENZYME A OXIDASE,True
O65201,"Acyl-coenzyme A oxidase 2, peroxisomal",protein,3702,Arabidopsis thaliana,Arabidopsis thaliana (Mouse-ear cress),ACX2,692,PTHR10909:SF378,ACYL-COENZYME A OXIDASE,True
O65202,Peroxisomal acyl-coenzyme A oxidase 1,protein,3702,Arabidopsis thaliana,Arabidopsis thaliana (Mouse-ear cress),ACX1,664,PTHR10909:SF250,PEROXISOMAL ACYL-COENZYME A OXIDASE 1,True
O74934,Acyl-coenzyme A oxidase 1,protein,284591,Yarrowia lipolytica (strain CLIB 122 / E 150),Yarrowia lipolytica (strain CLIB 122 / E 150) (Yeast),POX1,689,PTHR10909:SF352,ACYL-COENZYME A OXIDASE-LIKE PROTEIN,True
O74935,Acyl-coenzyme A oxidase 2,protein,284591,Yarrowia lipolytica (strain CLIB 122 / E 150),Yarrowia lipolytica (strain CLIB 122 / E 150) (Yeast),POX2,700,PTHR10909:SF352,ACYL-COENZYME A OXIDASE-LIKE PROTEIN,True
O74936,Acyl-coenzyme A oxidase 3,protein,284591,Yarrowia lipolytica (strain CLIB 122 / E 150),Yarrowia lipolytica (strain CLIB 122 / E 150) (Yeast),POX3,700,PTHR10909:SF352,ACYL-COENZYME A OXIDASE-LIKE PROTEIN,True
P05335,Acyl-coenzyme A oxidase 4,protein,5479,Candida maltosa,Candida maltosa (Yeast),POX4,709,PTHR10909:SF352,ACYL-COENZYME A OXIDASE-LIKE PROTEIN,True
P06598,Acyl-coenzyme A oxidase 4,protein,5482,Candida tropicalis,Candida tropicalis (Yeast),POX4,709,PTHR10909:SF352,ACYL-COENZYME A OXIDASE-LIKE PROTEIN,True
P07872,Peroxisomal acyl-coenzyme A oxidase 1,protein,10116,Rattus norvegicus,Rattus norvegicus (Rat),Acox1,661,PTHR10909:SF250,PEROXISOMAL ACYL-COENZYME A OXIDASE 1,True
P08790,Acyl-coenzyme A oxidase 5,protein,5482,Candida tropicalis,Candida tropicalis (Yeast),POX5,662,PTHR10909:SF352,ACYL-COENZYME A OXIDASE-LIKE PROTEIN,True
P0CZ23,"Acyl-coenzyme A oxidase 3, peroxisomal",protein,3702,Arabidopsis thaliana,Arabidopsis thaliana (Mouse-ear cress),ACX3,675,PTHR10909:SF352,ACYL-COENZYME A OXIDASE-LIKE PROTEIN,True
P0CZ24,Putative acyl-coenzyme A oxidase At3g06690,protein,3702,Arabidopsis thaliana,Arabidopsis thaliana (Mouse-ear cress),At3g06690,187,PTHR10909:SF352,ACYL-COENZYME A OXIDASE-LIKE PROTEIN,True
P11356,Acyl-coenzyme A oxidase 2,protein,5482,Candida tropicalis,Candida tropicalis (Yeast),POX2,724,PTHR10909:SF352,ACYL-COENZYME A OXIDASE-LIKE PROTEIN,True
P13711,Acyl-coenzyme A oxidase,protein,559292,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast),POX1,748,PTHR10909:SF352,ACYL-COENZYME A OXIDASE-LIKE PROTEIN,True
P34355,Probable acyl-coenzyme A oxidase acox-1.5,protein,6239,Caenorhabditis elegans,Caenorhabditis elegans,acox-1.5,659,PTHR10909:SF304,ACYL-COENZYME A OXIDASE ACOX-1.5-RELATED,True
P97562,Peroxisomal acyl-coenzyme A oxidase 2,protein,10116,Rattus norvegicus,Rattus norvegicus (Rat),Acox2,681,PTHR10909:SF344,PEROXISOMAL ACYL-COENZYME A OXIDASE 2,True
Q00468,Acyl-coenzyme A oxidase 2,protein,5479,Candida maltosa,Candida maltosa (Yeast),POX2,724,PTHR10909:SF352,ACYL-COENZYME A OXIDASE-LIKE PROTEIN,True
Q15067,Peroxisomal acyl-coenzyme A oxidase 1,protein,9606,Homo sapiens,Homo sapiens (Human),ACOX1,660,PTHR10909:SF250,PEROXISOMAL ACYL-COENZYME A OXIDASE 1,True
Q20992,Acyl-coenzyme A oxidase acox-3,protein,6239,Caenorhabditis elegans,Caenorhabditis elegans,acox-3,667,PTHR10909:SF390,PEROXISOMAL ACYL-COENZYME A OXIDASE 3,True
Q3SZP5,Peroxisomal acyl-coenzyme A oxidase 1,protein,9913,Bos taurus,Bos taurus (Bovine),ACOX1,660,PTHR10909:SF250,PEROXISOMAL ACYL-COENZYME A OXIDASE 1,True
