id,name,entry_type,source_tax_id,source_tax_name,full_tax_name,gene,length,subfamily,subfamily_name,in_alphafold
A0K5Q6,Dual-action ribosomal maturation protein DarP,protein,331272,Burkholderia cenocepacia (strain HI2424),Burkholderia cenocepacia (strain HI2424),darP,203,PTHR38101:SF1,UPF0307 PROTEIN YJGA,True
A0KQ25,Dual-action ribosomal maturation protein DarP,protein,380703,Aeromonas hydrophila subsp. hydrophila (strain ATCC 7966 / DSM 30187 / BCRC 13018 / CCUG 14551 / JCM 1027 / KCTC 2358 / NCIMB 9240 / NCTC 8049),Aeromonas hydrophila subsp. hydrophila (strain ATCC 7966 / DSM 30187 / BCRC 13018 / CCUG 14551 / JCM 1027 / KCTC 2358 / NCIMB 9240 / NCTC 8049),darP,181,PTHR38101:SF1,UPF0307 PROTEIN YJGA,True
A0L1D3,Dual-action ribosomal maturation protein DarP,protein,94122,Shewanella sp. (strain ANA-3),Shewanella sp. (strain ANA-3),darP,177,PTHR38101:SF1,UPF0307 PROTEIN YJGA,True
A1AJD9,Dual-action ribosomal maturation protein DarP,protein,405955,Escherichia coli O1:K1 / APEC,Escherichia coli O1:K1 / APEC,darP,183,PTHR38101:SF1,UPF0307 PROTEIN YJGA,True
A1JRH2,Dual-action ribosomal maturation protein DarP,protein,393305,Yersinia enterocolitica serotype O:8 / biotype 1B (strain NCTC 13174 / 8081),Yersinia enterocolitica serotype O:8 / biotype 1B (strain NCTC 13174 / 8081),darP,181,PTHR38101:SF1,UPF0307 PROTEIN YJGA,True
A3N094,Dual-action ribosomal maturation protein DarP,protein,416269,Actinobacillus pleuropneumoniae serotype 5b (strain L20),Actinobacillus pleuropneumoniae serotype 5b (strain L20),darP,176,PTHR38101:SF1,UPF0307 PROTEIN YJGA,True
A4SHW3,Dual-action ribosomal maturation protein DarP,protein,382245,Aeromonas salmonicida (strain A449),Aeromonas salmonicida (strain A449),darP,181,PTHR38101:SF1,UPF0307 PROTEIN YJGA,True
A4THF5,Dual-action ribosomal maturation protein DarP,protein,386656,Yersinia pestis (strain Pestoides F),Yersinia pestis (strain Pestoides F),darP,182,PTHR38101:SF1,UPF0307 PROTEIN YJGA,True
A4W5X9,Dual-action ribosomal maturation protein DarP,protein,399742,Enterobacter sp. (strain 638),Enterobacter sp. (strain 638),darP,183,PTHR38101:SF1,UPF0307 PROTEIN YJGA,True
A4XQL6,Dual-action ribosomal maturation protein DarP,protein,399739,Ectopseudomonas mendocina (strain ymp),Ectopseudomonas mendocina (strain ymp),darP,172,PTHR38101:SF1,UPF0307 PROTEIN YJGA,True
A5UCV6,Dual-action ribosomal maturation protein DarP,protein,374930,Haemophilus influenzae (strain PittEE),Haemophilus influenzae (strain PittEE),darP,178,PTHR38101:SF1,UPF0307 PROTEIN YJGA,True
A5UIS4,Dual-action ribosomal maturation protein DarP,protein,374931,Haemophilus influenzae (strain PittGG),Haemophilus influenzae (strain PittGG),darP,178,PTHR38101:SF1,UPF0307 PROTEIN YJGA,True
A5VZ32,Dual-action ribosomal maturation protein DarP,protein,351746,Pseudomonas putida (strain ATCC 700007 / DSM 6899 / JCM 31910 / BCRC 17059 / LMG 24140 / F1),Pseudomonas putida (strain ATCC 700007 / DSM 6899 / JCM 31910 / BCRC 17059 / LMG 24140 / F1),darP,173,PTHR38101:SF1,UPF0307 PROTEIN YJGA,True
A6THE7,Dual-action ribosomal maturation protein DarP,protein,272620,Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578),Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578),darP,183,PTHR38101:SF1,UPF0307 PROTEIN YJGA,True
A6VBI8,Dual-action ribosomal maturation protein DarP,protein,381754,Pseudomonas paraeruginosa (strain DSM 24068 / PA7),Pseudomonas paraeruginosa (strain DSM 24068 / PA7),darP,174,PTHR38101:SF1,UPF0307 PROTEIN YJGA,True
A6VMI2,Dual-action ribosomal maturation protein DarP,protein,339671,Actinobacillus succinogenes (strain ATCC 55618 / DSM 22257 / CCUG 43843 / 130Z),Actinobacillus succinogenes (strain ATCC 55618 / DSM 22257 / CCUG 43843 / 130Z),darP,181,PTHR38101:SF1,UPF0307 PROTEIN YJGA,True
A7FDU0,Dual-action ribosomal maturation protein DarP,protein,349747,Yersinia pseudotuberculosis serotype O:1b (strain IP 31758),Yersinia pseudotuberculosis serotype O:1b (strain IP 31758),darP,182,PTHR38101:SF1,UPF0307 PROTEIN YJGA,True
A7MM35,Dual-action ribosomal maturation protein DarP,protein,290339,Cronobacter sakazakii (strain ATCC BAA-894),Cronobacter sakazakii (strain ATCC BAA-894),darP,183,PTHR38101:SF1,UPF0307 PROTEIN YJGA,True
A7MSA8,Dual-action ribosomal maturation protein DarP,protein,2902295,Vibrio campbellii (strain ATCC BAA-1116),Vibrio campbellii (strain ATCC BAA-1116),darP,174,PTHR38101:SF1,UPF0307 PROTEIN YJGA,True
A7ZVB3,Dual-action ribosomal maturation protein DarP,protein,331111,Escherichia coli O139:H28 (strain E24377A / ETEC),Escherichia coli O139:H28 (strain E24377A / ETEC),darP,183,PTHR38101:SF1,UPF0307 PROTEIN YJGA,True
A8A7Y9,Dual-action ribosomal maturation protein DarP,protein,331112,Escherichia coli O9:H4 (strain HS),Escherichia coli O9:H4 (strain HS),darP,183,PTHR38101:SF1,UPF0307 PROTEIN YJGA,True
A8AMG1,Dual-action ribosomal maturation protein DarP,protein,290338,Citrobacter koseri (strain ATCC BAA-895 / CDC 4225-83 / SGSC4696),Citrobacter koseri (strain ATCC BAA-895 / CDC 4225-83 / SGSC4696),darP,183,PTHR38101:SF1,UPF0307 PROTEIN YJGA,True
A8GK41,Dual-action ribosomal maturation protein DarP,protein,399741,Serratia proteamaculans (strain 568),Serratia proteamaculans (strain 568),darP,182,PTHR38101:SF1,UPF0307 PROTEIN YJGA,True
A9MEY0,Dual-action ribosomal maturation protein DarP,protein,41514,Salmonella arizonae (strain ATCC BAA-731 / CDC346-86 / RSK2980),Salmonella arizonae (strain ATCC BAA-731 / CDC346-86 / RSK2980),darP,183,PTHR38101:SF1,UPF0307 PROTEIN YJGA,True
A9N578,Dual-action ribosomal maturation protein DarP,protein,1016998,Salmonella paratyphi B (strain ATCC BAA-1250 / SPB7),Salmonella paratyphi B (strain ATCC BAA-1250 / SPB7),darP,183,PTHR38101:SF1,UPF0307 PROTEIN YJGA,True
A9R1V4,Dual-action ribosomal maturation protein DarP,protein,349746,Yersinia pestis bv. Antiqua (strain Angola),Yersinia pestis bv. Antiqua (strain Angola),darP,182,PTHR38101:SF1,UPF0307 PROTEIN YJGA,True
B0BP10,Dual-action ribosomal maturation protein DarP,protein,434271,Actinobacillus pleuropneumoniae serotype 3 (strain JL03),Actinobacillus pleuropneumoniae serotype 3 (strain JL03),darP,176,PTHR38101:SF1,UPF0307 PROTEIN YJGA,True
B0KQH0,Dual-action ribosomal maturation protein DarP,protein,76869,Pseudomonas putida (strain GB-1),Pseudomonas putida (strain GB-1),darP,173,PTHR38101:SF1,UPF0307 PROTEIN YJGA,True
B0RR22,Dual-action ribosomal maturation protein DarP,protein,509169,Xanthomonas campestris pv. campestris (strain B100),Xanthomonas campestris pv. campestris (strain B100),darP,193,PTHR38101:SF1,UPF0307 PROTEIN YJGA,True
B0UW94,Dual-action ribosomal maturation protein DarP,protein,228400,Histophilus somni (strain 2336),Histophilus somni (strain 2336),darP,177,PTHR38101:SF1,UPF0307 PROTEIN YJGA,True
B1ISX1,Dual-action ribosomal maturation protein DarP,protein,481805,Escherichia coli (strain ATCC 8739 / DSM 1576 / NBRC 3972 / NCIMB 8545 / WDCM 00012 / Crooks),Escherichia coli (strain ATCC 8739 / DSM 1576 / NBRC 3972 / NCIMB 8545 / WDCM 00012 / Crooks),darP,183,PTHR38101:SF1,UPF0307 PROTEIN YJGA,True
B1JDN1,Dual-action ribosomal maturation protein DarP,protein,390235,Pseudomonas putida (strain W619),Pseudomonas putida (strain W619),darP,173,PTHR38101:SF1,UPF0307 PROTEIN YJGA,True
B1JKI7,Dual-action ribosomal maturation protein DarP,protein,502800,Yersinia pseudotuberculosis serotype O:3 (strain YPIII),Yersinia pseudotuberculosis serotype O:3 (strain YPIII),darP,182,PTHR38101:SF1,UPF0307 PROTEIN YJGA,True
B1JXV4,Dual-action ribosomal maturation protein DarP,protein,406425,Burkholderia orbicola (strain MC0-3),Burkholderia orbicola (strain MC0-3),darP,204,PTHR38101:SF1,UPF0307 PROTEIN YJGA,True
B1LRB8,Dual-action ribosomal maturation protein DarP,protein,439855,Escherichia coli (strain SMS-3-5 / SECEC),Escherichia coli (strain SMS-3-5 / SECEC),darP,183,PTHR38101:SF1,UPF0307 PROTEIN YJGA,True
B1XEL6,Dual-action ribosomal maturation protein DarP,protein,316385,Escherichia coli (strain K12 / DH10B),Escherichia coli (strain K12 / DH10B),darP,183,PTHR38101:SF1,UPF0307 PROTEIN YJGA,True
B1YV68,Dual-action ribosomal maturation protein DarP,protein,398577,Burkholderia ambifaria (strain MC40-6),Burkholderia ambifaria (strain MC40-6),darP,200,PTHR38101:SF1,UPF0307 PROTEIN YJGA,True
B2FP40,Dual-action ribosomal maturation protein DarP,protein,522373,Stenotrophomonas maltophilia (strain K279a),Stenotrophomonas maltophilia (strain K279a),darP,195,PTHR38101:SF1,UPF0307 PROTEIN YJGA,True
B2K432,Dual-action ribosomal maturation protein DarP,protein,502801,Yersinia pseudotuberculosis serotype IB (strain PB1/+),Yersinia pseudotuberculosis serotype IB (strain PB1/+),darP,182,PTHR38101:SF1,UPF0307 PROTEIN YJGA,True
B2SWF4,Dual-action ribosomal maturation protein DarP,protein,360094,Xanthomonas oryzae pv. oryzae (strain PXO99A),Xanthomonas oryzae pv. oryzae (strain PXO99A),darP,193,PTHR38101:SF1,UPF0307 PROTEIN YJGA,True
B2TZ10,Dual-action ribosomal maturation protein DarP,protein,344609,Shigella boydii serotype 18 (strain CDC 3083-94 / BS512),Shigella boydii serotype 18 (strain CDC 3083-94 / BS512),darP,183,PTHR38101:SF1,UPF0307 PROTEIN YJGA,True
B2VD05,Dual-action ribosomal maturation protein DarP,protein,465817,Erwinia tasmaniensis (strain DSM 17950 / CFBP 7177 / CIP 109463 / NCPPB 4357 / Et1/99),Erwinia tasmaniensis (strain DSM 17950 / CFBP 7177 / CIP 109463 / NCPPB 4357 / Et1/99),darP,179,PTHR38101:SF1,UPF0307 PROTEIN YJGA,True
B3GXG6,Dual-action ribosomal maturation protein DarP,protein,537457,Actinobacillus pleuropneumoniae serotype 7 (strain AP76),Actinobacillus pleuropneumoniae serotype 7 (strain AP76),darP,176,PTHR38101:SF1,UPF0307 PROTEIN YJGA,True
B4EAM5,Dual-action ribosomal maturation protein DarP,protein,216591,Burkholderia cenocepacia (strain ATCC BAA-245 / DSM 16553 / LMG 16656 / NCTC 13227 / J2315 / CF5610),Burkholderia cenocepacia (strain ATCC BAA-245 / DSM 16553 / LMG 16656 / NCTC 13227 / J2315 / CF5610),darP,203,PTHR38101:SF1,UPF0307 PROTEIN YJGA,True
B4EX40,Dual-action ribosomal maturation protein DarP,protein,529507,Proteus mirabilis (strain HI4320),Proteus mirabilis (strain HI4320),darP,186,PTHR38101:SF1,UPF0307 PROTEIN YJGA,True
B4SR01,Dual-action ribosomal maturation protein DarP,protein,391008,Stenotrophomonas maltophilia (strain R551-3),Stenotrophomonas maltophilia (strain R551-3),darP,196,PTHR38101:SF1,UPF0307 PROTEIN YJGA,True
B4T3I1,Dual-action ribosomal maturation protein DarP,protein,423368,Salmonella newport (strain SL254),Salmonella newport (strain SL254),darP,183,PTHR38101:SF1,UPF0307 PROTEIN YJGA,True
B4TFG2,Dual-action ribosomal maturation protein DarP,protein,454169,Salmonella heidelberg (strain SL476),Salmonella heidelberg (strain SL476),darP,183,PTHR38101:SF1,UPF0307 PROTEIN YJGA,True
B4TT59,Dual-action ribosomal maturation protein DarP,protein,439843,Salmonella schwarzengrund (strain CVM19633),Salmonella schwarzengrund (strain CVM19633),darP,183,PTHR38101:SF1,UPF0307 PROTEIN YJGA,True
B5BKN6,Dual-action ribosomal maturation protein DarP,protein,554290,Salmonella paratyphi A (strain AKU_12601),Salmonella paratyphi A (strain AKU_12601),darP,183,PTHR38101:SF1,UPF0307 PROTEIN YJGA,True
B5F3G6,Dual-action ribosomal maturation protein DarP,protein,454166,Salmonella agona (strain SL483),Salmonella agona (strain SL483),darP,183,PTHR38101:SF1,UPF0307 PROTEIN YJGA,True
B5F9M4,Dual-action ribosomal maturation protein DarP,protein,388396,Aliivibrio fischeri (strain MJ11),Aliivibrio fischeri (strain MJ11),darP,176,PTHR38101:SF1,UPF0307 PROTEIN YJGA,True
B5FSC9,Dual-action ribosomal maturation protein DarP,protein,439851,Salmonella dublin (strain CT_02021853),Salmonella dublin (strain CT_02021853),darP,183,PTHR38101:SF1,UPF0307 PROTEIN YJGA,True
B5R0U6,Dual-action ribosomal maturation protein DarP,protein,550537,Salmonella enteritidis PT4 (strain P125109),Salmonella enteritidis PT4 (strain P125109),darP,183,PTHR38101:SF1,UPF0307 PROTEIN YJGA,True
B5R9H6,Dual-action ribosomal maturation protein DarP,protein,550538,Salmonella gallinarum (strain 287/91 / NCTC 13346),Salmonella gallinarum (strain 287/91 / NCTC 13346),darP,183,PTHR38101:SF1,UPF0307 PROTEIN YJGA,True
B5Y2W8,Dual-action ribosomal maturation protein DarP,protein,507522,Klebsiella variicola (strain 342),Klebsiella variicola (strain 342),darP,183,PTHR38101:SF1,UPF0307 PROTEIN YJGA,True
B5Z3I9,Dual-action ribosomal maturation protein DarP,protein,444450,Escherichia coli O157:H7 (strain EC4115 / EHEC),Escherichia coli O157:H7 (strain EC4115 / EHEC),darP,183,PTHR38101:SF1,UPF0307 PROTEIN YJGA,True
B6I2E6,Dual-action ribosomal maturation protein DarP,protein,409438,Escherichia coli (strain SE11),Escherichia coli (strain SE11),darP,183,PTHR38101:SF1,UPF0307 PROTEIN YJGA,True
B7LCU1,Dual-action ribosomal maturation protein DarP,protein,585055,Escherichia coli (strain 55989 / EAEC),Escherichia coli (strain 55989 / EAEC),darP,183,PTHR38101:SF1,UPF0307 PROTEIN YJGA,True
B7LMQ3,Dual-action ribosomal maturation protein DarP,protein,585054,Escherichia fergusonii (strain ATCC 35469 / DSM 13698 / CCUG 18766 / IAM 14443 / JCM 21226 / LMG 7866 / NBRC 102419 / NCTC 12128 / CDC 0568-73),Escherichia fergusonii (strain ATCC 35469 / DSM 13698 / CCUG 18766 / IAM 14443 / JCM 21226 / LMG 7866 / NBRC 102419 / NCTC 12128 / CDC 0568-73),darP,183,PTHR38101:SF1,UPF0307 PROTEIN YJGA,True
B7M9J4,Dual-action ribosomal maturation protein DarP,protein,585034,Escherichia coli O8 (strain IAI1),Escherichia coli O8 (strain IAI1),darP,183,PTHR38101:SF1,UPF0307 PROTEIN YJGA,True
B7MLP2,Dual-action ribosomal maturation protein DarP,protein,585035,Escherichia coli O45:K1 (strain S88 / ExPEC),Escherichia coli O45:K1 (strain S88 / ExPEC),darP,183,PTHR38101:SF1,UPF0307 PROTEIN YJGA,True
B7MSW9,Dual-action ribosomal maturation protein DarP,protein,585397,Escherichia coli O81 (strain ED1a),Escherichia coli O81 (strain ED1a),darP,183,PTHR38101:SF1,UPF0307 PROTEIN YJGA,True
B7NGG7,Dual-action ribosomal maturation protein DarP,protein,585056,Escherichia coli O17:K52:H18 (strain UMN026 / ExPEC),Escherichia coli O17:K52:H18 (strain UMN026 / ExPEC),darP,183,PTHR38101:SF1,UPF0307 PROTEIN YJGA,True
B7NUE9,Dual-action ribosomal maturation protein DarP,protein,585057,Escherichia coli O7:K1 (strain IAI39 / ExPEC),Escherichia coli O7:K1 (strain IAI39 / ExPEC),darP,183,PTHR38101:SF1,UPF0307 PROTEIN YJGA,True
B7UQP4,Dual-action ribosomal maturation protein DarP,protein,574521,Escherichia coli O127:H6 (strain E2348/69 / EPEC),Escherichia coli O127:H6 (strain E2348/69 / EPEC),darP,183,PTHR38101:SF1,UPF0307 PROTEIN YJGA,True
B7V012,Dual-action ribosomal maturation protein DarP,protein,557722,Pseudomonas aeruginosa (strain LESB58),Pseudomonas aeruginosa (strain LESB58),darP,174,PTHR38101:SF1,UPF0307 PROTEIN YJGA,True
B7VKW1,Dual-action ribosomal maturation protein DarP,protein,575788,Vibrio atlanticus (strain LGP32),Vibrio atlanticus (strain LGP32),darP,174,PTHR38101:SF1,UPF0307 PROTEIN YJGA,True
B8F3W5,Dual-action ribosomal maturation protein DarP,protein,557723,Glaesserella parasuis serovar 5 (strain SH0165),Glaesserella parasuis serovar 5 (strain SH0165),darP,177,PTHR38101:SF1,UPF0307 PROTEIN YJGA,True
C0Q6I8,Dual-action ribosomal maturation protein DarP,protein,476213,Salmonella paratyphi C (strain RKS4594),Salmonella paratyphi C (strain RKS4594),darP,183,PTHR38101:SF1,UPF0307 PROTEIN YJGA,True
C1DQ47,Dual-action ribosomal maturation protein DarP,protein,322710,Azotobacter vinelandii (strain DJ / ATCC BAA-1303),Azotobacter vinelandii (strain DJ / ATCC BAA-1303),darP,172,PTHR38101:SF1,UPF0307 PROTEIN YJGA,True
