family	node	go_id	aspect	evidence	negated	seeds	taxon	date
PTHR14340	PTN000456776	GO:0005886	C	IBD	false	FB:FBgn0039617|MGI:MGI:2685354|RGD:67378|UniProtKB:O15394|RGD:1304566|MGI:MGI:97282|FB:FBgn0264975|MGI:MGI:97281|FB:FBgn0052791|UniProtKB:Q6UXZ0|UniProtKB:O75121|UniProtKB:P13591|RGD:1564717	taxon:33213	20260828
PTHR14340	PTN000456776	GO:0030054	C	IBD	false	MGI:MGI:97281|MGI:MGI:2685354|UniProtKB:Q6UXZ0|FB:FBgn0010238|RGD:67378|UniProtKB:O75121|RGD:1304566|MGI:MGI:97282|RGD:1564717|FB:FBgn0264975	taxon:33213	20260821
PTHR14340	PTN000456776	GO:0043005	C	IBD	false	MGI:MGI:2685354|FB:FBgn0039617|FB:FBgn0052791|MGI:MGI:97281|MGI:MGI:97282|FB:FBgn0264975	taxon:33213	20240918
PTHR14340	PTN000456776	GO:0098631	F	IBD	false	MGI:MGI:1913851	taxon:33213	20260821
PTHR14340	PTN000456776	GO:0098609	P	IBD	false	MGI:MGI:97281|FB:FBgn0264975|FB:FBgn0010238|MGI:MGI:1913851|MGI:MGI:2685354	taxon:33213	20260821
PTHR14340	PTN002675129	GO:0031430	C	IBD	false	MGI:MGI:98864	taxon:117571	20221208
PTHR14340	PTN002675129	GO:0045214	P	IBD	false	MGI:MGI:98864	taxon:117571	20221208
PTHR14340	PTN002675129	GO:0048738	P	IBD	false	MGI:MGI:98864	taxon:117571	20221208
PTHR14340	PTN004438718	GO:0031430	C	IBD	false	MGI:MGI:1328358|MGI:MGI:1341430|MGI:MGI:2685280|UniProtKB:Q8WZ42	taxon:33213	20260529
PTHR14340	PTN004438718	GO:0008307	F	IBD	false	FB:FBgn0005666|UniProtKB:Q14896|UniProtKB:Q8WZ42	taxon:33213	20250826
PTHR14340	PTN004438718	GO:0045214	P	IBD	false	UniProtKB:Q8WZ42|UniProtKB:P54296|MGI:MGI:102844|FB:FBgn0005666	taxon:33213	20231012
